.threshold,recall,precision
0.5756601691246033,0.24731182795698925,0.10176991150442478
0.575598418712616,0.24731182795698925,0.1013215859030837
0.5745319128036499,0.24731182795698925,0.10043668122270742
0.5726413130760193,0.24731182795698925,0.10021786492374728
0.5720718502998352,0.24731182795698925,0.1
0.5719437599182129,0.24731182795698925,0.09978308026030369
0.5714090168476105,0.24731182795698925,0.09956709956709957
0.5706833004951477,0.25806451612903225,0.10300429184549356
0.5705214440822601,0.25806451612903225,0.10278372591006424
0.569368451833725,0.25806451612903225,0.10062893081761007
0.5686495304107666,0.25806451612903225,0.100418410041841
0.5680970549583435,0.25806451612903225,0.1
0.5667185485363007,0.25806451612903225,0.0997920997920998
0.5665711462497711,0.25806451612903225,0.0995850622406639
0.5659016370773315,0.25806451612903225,0.09917355371900827
0.564521461725235,0.25806451612903225,0.09896907216494845
0.5642861425876617,0.25806451612903225,0.09876543209876543
0.5625526309013367,0.25806451612903225,0.09836065573770492
0.5622400641441345,0.25806451612903225,0.09795918367346938
0.5622031390666962,0.26344086021505375,0.09959349593495935
0.562185674905777,0.26344086021505375,0.09939148073022312
0.5607135891914368,0.26344086021505375,0.09898989898989899
0.5598030090332031,0.26344086021505375,0.09879032258064516
0.5594530403614044,0.26881720430107525,0.10040160642570281
0.5593395531177521,0.26881720430107525,0.0998003992015968
0.5593297481536865,0.26881720430107525,0.09803921568627451
0.5590270459651947,0.26881720430107525,0.09784735812133072
0.559008002281189,0.26881720430107525,0.09689922480620156
0.5588599145412445,0.26881720430107525,0.09671179883945841
0.5584185421466827,0.26881720430107525,0.09652509652509653
0.5580683946609497,0.27419354838709675,0.09770114942528736
0.557105541229248,0.27956989247311825,0.09848484848484848
0.5568094551563263,0.27956989247311825,0.09829867674858223
0.5562536418437958,0.27956989247311825,0.09811320754716982
0.5558172464370728,0.27956989247311825,0.09792843691148775
0.5555791854858398,0.27956989247311825,0.09774436090225563
0.5553207993507385,0.27956989247311825,0.09719626168224299
0.5548669099807739,0.27956989247311825,0.09558823529411764
0.5540663301944733,0.27956989247311825,0.09541284403669725
0.5531958639621735,0.27956989247311825,0.09506398537477148
0.55290088057518,0.27956989247311825,0.09454545454545454
0.5528051555156708,0.27956989247311825,0.09437386569872959
0.5526055097579956,0.27956989247311825,0.09420289855072464
0.5524811744689941,0.27956989247311825,0.09403254972875226
0.552057296037674,0.27956989247311825,0.0936936936936937
0.5518680810928345,0.27956989247311825,0.09352517985611511
0.5511136651039124,0.27956989247311825,0.0933572710951526
0.5509613752365112,0.27956989247311825,0.09285714285714286
0.5508592426776886,0.27956989247311825,0.09269162210338681
0.5501390099525452,0.27956989247311825,0.09171075837742504
0.5501107573509216,0.27956989247311825,0.0912280701754386
0.5498433411121368,0.27956989247311825,0.09106830122591944
0.5496985614299774,0.27956989247311825,0.09090909090909091
